sigma,rank,ave. train error,ave. test error,ave. num for both train and test
2.6063291139240508,70,0.016593405330201615,0.01723261060571844,29.75
2.731645569620253,34,0.0162238133387408,0.017680350787030296,26.0
2.731645569620253,50,0.017690742739185104,0.018834809956277745,25.75
2.731645569620253,70,0.016556976120767036,0.017127447024946004,25.75
2.856962025316456,34,0.013979035694814651,0.01476604506865705,26.5
2.856962025316456,50,0.013703310417144425,0.01425401167138965,26.25
2.856962025316456,70,0.014054239060742553,0.01455005598456029,26.5
2.9822784810126586,34,0.014006176183638495,0.014829109460028977,26.25
2.9822784810126586,50,0.01389088928020235,0.014609058394187182,26.25
2.9822784810126586,70,0.014224008302578185,0.01526332941461605,24.75
3.107594936708861,34,0.014907172556478372,0.01585205808362435,25.5
3.107594936708861,50,0.014128616654786931,0.014874080892546916,25.75
3.107594936708861,70,0.014320965231546974,0.01484940325403422,26.75
3.232911392405063,34,0.014711730128325252,0.015432268938081178,26.5
3.232911392405063,50,0.014447680542863847,0.015100287476429159,24.75
3.232911392405063,70,0.014531490446774212,0.01554677248409531,24.75
3.358227848101266,34,0.01605895222664352,0.016747459933279578,23.25
3.358227848101266,50,0.015929259510909906,0.016628252319649067,24.25
3.358227848101266,70,0.016223709781835207,0.016840176380855724,24.0
3.4835443037974687,34,0.016703542408230437,0.017331159354222442,23.5
3.4835443037974687,50,0.016394618701481893,0.016961699743591005,23.75
3.4835443037974687,70,0.016791349816984814,0.017464401657158825,23.75
3.608860759493671,34,0.016789605974481668,0.017193219734550985,23.75
3.608860759493671,50,0.017200538874880295,0.01796614869369747,23.0
3.608860759493671,70,0.017195781168634933,0.01799364447403743,22.5
3.7341772151898733,34,0.017256751528542624,0.01830148406494618,22.5
3.7341772151898733,50,0.016979016890233466,0.01768558041844454,23.0
3.7341772151898733,70,0.01679646747198754,0.017937194292753117,23.25
3.859493670886076,34,0.018406334861371554,0.019184328804818226,21.75
3.859493670886076,50,0.01719022405325144,0.017615972294114157,23.0
3.859493670886076,70,0.017066620681649786,0.017683665324349784,23.0
3.984810126582279,34,0.021185972386419855,0.021999107408551703,19.25
3.984810126582279,50,0.02391157724352037,0.025229606103386214,18.0
3.984810126582279,70,0.02280826054090858,0.02424369593307489,18.0
4.110126582278481,34,0.021850737109572273,0.02312111848611804,18.75
4.110126582278481,50,0.022695800565102193,0.023338937599245043,18.5
4.110126582278481,70,0.021589111528829558,0.02237944838124635,18.75
4.235443037974683,34,0.02517193215644881,0.026253072963423413,17.25
